id,first_name,last_name,email,prob
406,Varvara,Kachinskiy,varvara.kachinskiy@ukr.net,4.6
407,Dariya,Kushchiienko,dariya.kushchiienko@ukr.net,0.72
408,Dorofiy,Duhota,dorofiy.duhota@gmail.com,2.34
409,Divozir,Leskiv,divozir.leskiv@gmail.com,4.54
410,Buytur,Sokulskiy,buytur.sokulskiy@gmail.com,0.58
411,Shchastibog,Lazurenko,shchastibog.lazurenko@gmail.com,1.16
412,Dobribiy,Cheranovskiy,dobribiy.cheranovskiy@gmail.com,0.58
413,Ratibor,Malik,ratibor.malik@gmail.com,20.09
414,Horoshko,Bilozir,horoshko.bilozir@gmail.com,0.75
415,Sinook,Pavlyuk,sinook.pavlyuk@gmail.com,0.88
416,Ievfimiya,Ustimovich,ievfimiya.ustimovich@ukr.net,92.46
417,Edita,Kopach,edita.kopach@ukr.net,2.25
418,Zirka,Knir,zirka.knir@ukr.net,3.18
419,Illya,Gavrilyuk,illya.gavrilyuk@gmail.com,3.0
420,Magda,Pistun,magda.pistun@ukr.net,18.27
421,Svobodan,Rozumovska,svobodan.rozumovska@gmail.com,0.54
422,Sinook,Shcherbakivskiy,sinook.shcherbakivskiy@gmail.com,1.48
423,Boyko,Ravlyuk,boyko.ravlyuk@gmail.com,96.89
424,Gorisvit,Semenchenko,gorisvit.semenchenko@gmail.com,1.71
425,Osmomisla,Berezhko,osmomisla.berezhko@ukr.net,1.16
426,Trigost,Peretyatko,trigost.peretyatko@gmail.com,7.6
427,Tverdislava,Shulga,tverdislava.shulga@ukr.net,0.39
428,Ostromov,Gricina,ostromov.gricina@gmail.com,0.71
429,Radana,Carik,radana.carik@ukr.net,4.36
430,Anatoliya,Dzerovich,anatoliya.dzerovich@ukr.net,14.6
431,Bozhko,Didenko,bozhko.didenko@gmail.com,2.81
432,Griva,Turchin,griva.turchin@gmail.com,2.65
433,Sekleta,Kocyuba,sekleta.kocyuba@ukr.net,1.54
434,Bratoslav,Dumenko,bratoslav.dumenko@gmail.com,0.38
435,Georgiy,Nemolovskiy,georgiy.nemolovskiy@gmail.com,3.92
436,Alvina,Dunin-Borkovskiy,alvina.dunin-borkovskiy@ukr.net,1.86
437,Bozhedar,Filenko,bozhedar.filenko@gmail.com,0.59
438,Volelyub,Mazepa,volelyub.mazepa@gmail.com,97.84
439,Ariadna,Gricak,ariadna.gricak@ukr.net,3.4
440,Vadim,Hilchevskiy,vadim.hilchevskiy@gmail.com,1.58
441,Azariy,Ribak,azariy.ribak@gmail.com,9.14
442,Erika,Senkiv,erika.senkiv@ukr.net,63.24
443,Volelyub,Mikolyuk,volelyub.mikolyuk@gmail.com,0.68
444,Pavlo,Chekman,pavlo.chekman@gmail.com,94.17
445,Mirogost,Sapelyak,mirogost.sapelyak@gmail.com,1.32
446,Nazariy,Artemenko,nazariy.artemenko@gmail.com,0.69
447,Toligniva,Karatnickiy,toligniva.karatnickiy@ukr.net,24.2
448,Filicitata,Dyachenko,filicitata.dyachenko@ukr.net,0.88
449,Shchedrogost,Ustenko,shchedrogost.ustenko@gmail.com,70.08
450,Pulheriya,Tihenko,pulheriya.tihenko@ukr.net,0.3
451,Krasunya,Vasilashko,krasunya.vasilashko@ukr.net,0.82
452,Mudrolyub,Dmitrichenko,mudrolyub.dmitrichenko@gmail.com,0.46
453,Iepistima,Lavrivskiy,iepistima.lavrivskiy@ukr.net,2.55
454,Feodora,Guziy,feodora.guziy@ukr.net,0.92
455,Syuzanna,Zelinskiy,syuzanna.zelinskiy@ukr.net,1.21
456,Dariya,Vaskul,dariya.vaskul@ukr.net,1.91
457,Zborislav,Chizh,zborislav.chizh@gmail.com,1.5
458,Hrisa,Mihalska,hrisa.mihalska@ukr.net,0.42
459,Naslava,Paskevich,naslava.paskevich@ukr.net,2.37
460,Gostyata,Ogiievskiy,gostyata.ogiievskiy@gmail.com,1.31
461,Verban,Ratich,verban.ratich@gmail.com,87.91
462,Gorimisl,Senik,gorimisl.senik@gmail.com,77.75
463,V'yacheslava,Sonevickiy,v'yacheslava.sonevickiy@ukr.net,0.48
464,Dmitro,Kishka,dmitro.kishka@gmail.com,1.0
465,Vassa,Magera,vassa.magera@ukr.net,95.65
466,Boronislav,Krehoveckiy,boronislav.krehoveckiy@gmail.com,0.68
467,Toligniva,Gurzhiy,toligniva.gurzhiy@ukr.net,97.15
468,Melaniya,Irvanec,melaniya.irvanec@ukr.net,0.64
469,Maruta,Lyulka,maruta.lyulka@ukr.net,0.71
470,Lado,Pachovskiy,lado.pachovskiy@gmail.com,1.3
471,Polyan,Babich,polyan.babich@gmail.com,95.66
472,Rosava,Shinkaruk,rosava.shinkaruk@ukr.net,0.53
473,Malva,Getmanec,malva.getmanec@ukr.net,3.44
474,Ladimir,Magera,ladimir.magera@gmail.com,65.09
475,Sudivoy,Blazhenko,sudivoy.blazhenko@gmail.com,3.75
476,Susanna,Nemolovskiy,susanna.nemolovskiy@ukr.net,0.54
477,Gustomisl,Pristayko,gustomisl.pristayko@gmail.com,2.71
478,Lyana,Kotovskiy,lyana.kotovskiy@ukr.net,5.41
479,Priska,Galka,priska.galka@ukr.net,1.81
480,Vitomir,Visochan,vitomir.visochan@gmail.com,0.69
481,Zhittielyub,Korchinskiy,zhittielyub.korchinskiy@gmail.com,1.35
482,Osmomisla,Puzina,osmomisla.puzina@ukr.net,1.58
483,Nastya,Chubatenko,nastya.chubatenko@ukr.net,80.76
484,Hvalimir,Vinnichenko,hvalimir.vinnichenko@gmail.com,92.29
485,Radechko,Posunko,radechko.posunko@gmail.com,1.3
486,Brativoy,Golovach,brativoy.golovach@gmail.com,12.51
487,Anastas,Rusanivskiy,anastas.rusanivskiy@gmail.com,1.19
488,Krasunya,Cherneckiy,krasunya.cherneckiy@ukr.net,4.4
489,Predislav,Grabchenko,predislav.grabchenko@gmail.com,0.79
490,Zvenislava,Kirichok,zvenislava.kirichok@ukr.net,96.72
491,Verban,Mishkovskiy,verban.mishkovskiy@gmail.com,12.2
492,Tverdogosta,Ratich,tverdogosta.ratich@ukr.net,0.52
493,Tur,Tomenko,tur.tomenko@gmail.com,0.89
494,Svitomir,Didkivskiy,svitomir.didkivskiy@gmail.com,34.32
495,Mavrikiy,Vityuk,mavrikiy.vityuk@gmail.com,0.32
496,Serafima,Chekman,serafima.chekman@ukr.net,1.96
497,Zlatodan,Povstyaniy,zlatodan.povstyaniy@gmail.com,1.19
498,Cvitan,Dunec,cvitan.dunec@gmail.com,1.07
499,Hvalimir,Sahno,hvalimir.sahno@gmail.com,2.39
500,Yulianna,Kuharchuk,yulianna.kuharchuk@ukr.net,1.89
501,Gorimisl,Sorokoliet,gorimisl.sorokoliet@gmail.com,5.06
502,Dina,Minchenko,dina.minchenko@ukr.net,1.02
503,Susanna,Biliy,susanna.biliy@ukr.net,0.63
504,Nedan,Derev'yanko,nedan.derev'yanko@gmail.com,1.49
505,Ustim,Makarevskiy,ustim.makarevskiy@gmail.com,3.91
506,Dragan,Plyushch,dragan.plyushch@gmail.com,3.15
507,Daribog,Bilozir,daribog.bilozir@gmail.com,7.41
508,Svitoslav,Podolyaka,svitoslav.podolyaka@gmail.com,4.4
509,Griva,Stankevich,griva.stankevich@gmail.com,2.63
510,Vir,Grinchishin,vir.grinchishin@gmail.com,26.34
511,Ceciliya,Yackiv,ceciliya.yackiv@ukr.net,1.86
512,Dina,Nestayko,dina.nestayko@ukr.net,89.43
513,Vlad,Shchurenko,vlad.shchurenko@gmail.com,0.76
514,Bilyan,Yakubec,bilyan.yakubec@gmail.com,5.48
515,Vilina,Dragan,vilina.dragan@ukr.net,0.41
516,Zoryan,Semenihin,zoryan.semenihin@gmail.com,4.13
517,Askold,Balog,askold.balog@gmail.com,0.95
518,Tvorislav,Telizhenko,tvorislav.telizhenko@gmail.com,1.54
519,Hivrya,Gercik,hivrya.gercik@ukr.net,0.78
520,Velet,Shaptala,velet.shaptala@gmail.com,17.91
521,Lyubava,Dorozhinskiy,lyubava.dorozhinskiy@ukr.net,97.76
522,Radko,Roshko,radko.roshko@gmail.com,0.87
523,Bilovid,Malyarenko,bilovid.malyarenko@gmail.com,2.26
524,Yavdoha,Rozhko,yavdoha.rozhko@ukr.net,1.24
525,Volya,Pezhanskiy,volya.pezhanskiy@ukr.net,0.42
526,Zvonimira,Fedchenko,zvonimira.fedchenko@ukr.net,0.79
527,Viktoriya,Yablonska,viktoriya.yablonska@ukr.net,0.56
528,Naslav,Blazhkevich,naslav.blazhkevich@gmail.com,3.69
529,Vasil,Akimenko,vasil.akimenko@gmail.com,0.72
530,Mokrina,Pogrebnyak,mokrina.pogrebnyak@ukr.net,1.57
531,Zahar,Bodyanskiy,zahar.bodyanskiy@gmail.com,33.57
532,Garnoslav,Chaykovskiy,garnoslav.chaykovskiy@gmail.com,83.97
533,Olena,Pilipchak,olena.pilipchak@ukr.net,1.89
534,Fedir,Overchuk,fedir.overchuk@gmail.com,2.64
535,Yakiv,Lucishin,yakiv.lucishin@gmail.com,2.52
536,Semibor,Alekseienko,semibor.alekseienko@gmail.com,58.95
537,Liliya,Gonchar,liliya.gonchar@ukr.net,0.97
538,Vilena,Sodomora,vilena.sodomora@ukr.net,4.69
539,Ganna,Kirilenko,ganna.kirilenko@ukr.net,87.64
540,Vselyud,Palyanicya,vselyud.palyanicya@gmail.com,0.34
541,Orogosta,Brikovich,orogosta.brikovich@ukr.net,1.13
542,Lyudmila,Gulevich,lyudmila.gulevich@ukr.net,86.98
543,Kseniya,Grineveckiy,kseniya.grineveckiy@ukr.net,65.44
544,Solomoniya,Danish,solomoniya.danish@ukr.net,14.04
545,Bratomil,Tishkevich,bratomil.tishkevich@gmail.com,93.2
546,Svitoyara,Ishchak,svitoyara.ishchak@ukr.net,21.35
547,Porfir,Tyutyunnik,porfir.tyutyunnik@gmail.com,19.38
548,Filicitata,Solyanik,filicitata.solyanik@ukr.net,0.93
549,Bogdan,Virchenko,bogdan.virchenko@gmail.com,11.54
550,Viroslava,Sidorenko,viroslava.sidorenko@ukr.net,0.68
551,Kolodiy,Mamay,kolodiy.mamay@gmail.com,1.25
552,Rudana,Vahniy,rudana.vahniy@ukr.net,0.51
553,Ladomila,Kozak,ladomila.kozak@ukr.net,1.13
554,Lyubovir,Bernackiy,lyubovir.bernackiy@gmail.com,2.97
555,Nadislava,Gorban,nadislava.gorban@ukr.net,0.57
556,Danilo,Alchevskiy,danilo.alchevskiy@gmail.com,1.87
557,Kora,Krasyuk,kora.krasyuk@ukr.net,0.48
558,Artemiza,Logvinenko,artemiza.logvinenko@ukr.net,5.78
559,Boris,Dacyuk,boris.dacyuk@gmail.com,92.53
560,Svirid,Andrushchenko,svirid.andrushchenko@gmail.com,2.71
561,Silan,Vdovenko,silan.vdovenko@gmail.com,2.9
562,Boguslav,Kotlyarenko,boguslav.kotlyarenko@gmail.com,2.54
563,Bratislav,Strizheus,bratislav.strizheus@gmail.com,2.85
564,Roman,Gerasimyuk,roman.gerasimyuk@gmail.com,74.32
565,Gustomisl,Biloskurskiy,gustomisl.biloskurskiy@gmail.com,58.31
566,Ivanna,Litvinchuk,ivanna.litvinchuk@ukr.net,1.62
567,Buymir,Diminskiy,buymir.diminskiy@gmail.com,14.25
568,Frosina,Melnichuk,frosina.melnichuk@ukr.net,1.21
569,Sila,Gorbach,sila.gorbach@gmail.com,68.14
570,Vitalina,Gulik,vitalina.gulik@ukr.net,0.23
571,Yulian,Skurativskiy,yulian.skurativskiy@gmail.com,97.31
572,Pavlo,Vahnyanin,pavlo.vahnyanin@gmail.com,1.47
573,Milodara,Yastrzhembskiy,milodara.yastrzhembskiy@ukr.net,2.19
574,Volodimira,Pisarenko,volodimira.pisarenko@ukr.net,0.95
575,Miroslav,Ostroverha,miroslav.ostroverha@gmail.com,0.69
576,Gordogost,Polotay,gordogost.polotay@gmail.com,38.7
577,Oskold,Tishik,oskold.tishik@gmail.com,0.86
578,David,Ivanec,david.ivanec@gmail.com,4.27
579,Stefaniya,Kruk,stefaniya.kruk@ukr.net,0.42
580,Ruslan,Zhezher,ruslan.zhezher@gmail.com,2.73
581,Lyubovir,Cherkasenko,lyubovir.cherkasenko@gmail.com,0.21
582,Svitlana,Griban,svitlana.griban@ukr.net,86.92
583,Iegor,Gayoviy,iegor.gayoviy@gmail.com,1.4
584,Lado,Perebiynis,lado.perebiynis@gmail.com,1.49
585,Potap,Mihalska,potap.mihalska@gmail.com,93.78
586,Ilarion,Poletika,ilarion.poletika@gmail.com,1.88
587,Inga,Kuharuk,inga.kuharuk@ukr.net,99.71
588,Rufina,Demich,rufina.demich@ukr.net,0.65
589,Soncedara,Sirik,soncedara.sirik@ukr.net,0.9
590,Ioann,Martinyuk,ioann.martinyuk@gmail.com,0.84
591,Gustava,Boykiv,gustava.boykiv@ukr.net,1.2
592,Gordiy,Zozulya,gordiy.zozulya@gmail.com,1.4
593,Predslava,Kovaliv,predslava.kovaliv@ukr.net,38.16
594,Slavuta,Shaparenko,slavuta.shaparenko@gmail.com,1.3
595,Magdalina,Bayda,magdalina.bayda@ukr.net,0.5
596,Yosipa,Kmicikevich,yosipa.kmicikevich@ukr.net,85.18
597,Gordomisl,Voycehovskiy,gordomisl.voycehovskiy@gmail.com,0.97
598,Dobribiy,Sidor,dobribiy.sidor@gmail.com,1.7
599,Ondriy,Burbak,ondriy.burbak@gmail.com,0.96
600,Irma,Muzika,irma.muzika@ukr.net,6.45
601,Mar'yan,Lukashevich,mar'yan.lukashevich@gmail.com,45.43
602,Kvitoslava,Zhitinskiy,kvitoslava.zhitinskiy@ukr.net,0.81
603,Boyko,Garmash,boyko.garmash@gmail.com,15.29
604,Georgina,Ponomarenko,georgina.ponomarenko@ukr.net,0.55
605,Ulita,Globa,ulita.globa@ukr.net,4.08
606,Sonya,Merezhko,sonya.merezhko@ukr.net,2.11
607,Rut,Manziy,rut.manziy@ukr.net,47.54
608,Sudimira,Lisevich,sudimira.lisevich@ukr.net,81.11
609,Volodar,Gorbenko,volodar.gorbenko@gmail.com,0.94
610,Budivoy,Gorobchuk,budivoy.gorobchuk@gmail.com,13.1
611,Zoryan,Maliy,zoryan.maliy@gmail.com,2.9
612,Kolodiy,Rudinskiy,kolodiy.rudinskiy@gmail.com,1.47
613,Mariya,Kobzistiy,mariya.kobzistiy@ukr.net,1.06
614,Lolita,Poloviy,lolita.poloviy@ukr.net,3.07
615,Rozhana,Gembickiy,rozhana.gembickiy@ukr.net,2.69
616,Derzhislav,Voievidka,derzhislav.voievidka@gmail.com,2.03
617,Pozvizd,Balanovskiy,pozvizd.balanovskiy@gmail.com,1.17
618,Prebislav,Dankiv,prebislav.dankiv@gmail.com,1.66
619,Doroteya,Galchak,doroteya.galchak@ukr.net,0.41
620,Cheslava,Gogol-Yanovskiy,cheslava.gogol-yanovskiy@ukr.net,98.35
621,Zlotodan,Peretyatko,zlotodan.peretyatko@gmail.com,1.51
622,Vlasta,Samus,vlasta.samus@ukr.net,1.54
623,Dantur,Sanin,dantur.sanin@gmail.com,0.75
624,Daribog,Onopriienko,daribog.onopriienko@gmail.com,98.74
625,Vanda,Dolnickiy,vanda.dolnickiy@ukr.net,25.6
626,Rut,Hodimchuk,rut.hodimchuk@ukr.net,2.38
627,Snizhinka,Solomchenko,snizhinka.solomchenko@ukr.net,0.33
628,Osmomisla,Dubina,osmomisla.dubina@ukr.net,85.9
629,Lolya,Belonovich,lolya.belonovich@ukr.net,4.49
630,Zoya,Kartashevskiy,zoya.kartashevskiy@ukr.net,0.61
631,Rebekka,Chorney,rebekka.chorney@ukr.net,1.53
632,Ester,Babiychuk,ester.babiychuk@ukr.net,1.2
633,Trigost,Pochinok,trigost.pochinok@gmail.com,0.49
634,Oleksa,Shchurovskiy,oleksa.shchurovskiy@gmail.com,0.64
635,Mechislav,Shimko,mechislav.shimko@gmail.com,4.64
636,Syuzanna,Lishchinska,syuzanna.lishchinska@ukr.net,0.89
637,Taras,Piseckiy,taras.piseckiy@gmail.com,87.85
638,Snovid,Sinickiy,snovid.sinickiy@gmail.com,93.85
639,Artemisiya,Parhomchuk,artemisiya.parhomchuk@ukr.net,5.81
640,Orimir,Antoniv,orimir.antoniv@gmail.com,15.37
641,Sarmat,Bovanenko,sarmat.bovanenko@gmail.com,0.99
642,Horiv,Stefanik,horiv.stefanik@gmail.com,0.66
643,Orimira,Marcenyuk,orimira.marcenyuk@ukr.net,1.13
644,Ioann,Kotyuk,ioann.kotyuk@gmail.com,1.22
645,Slavina,Karavanskiy,slavina.karavanskiy@ukr.net,7.21
646,Vseslav,Fovickiy,vseslav.fovickiy@gmail.com,1.96
647,Stanimira,Gurinenko,stanimira.gurinenko@ukr.net,0.47
648,Sinooka,Semaka,sinooka.semaka@ukr.net,1.09
649,Nayda,Plahotnyuk,nayda.plahotnyuk@ukr.net,3.01
650,Derzhikray,Chayka Roman,derzhikray.chaykaroman@gmail.com,0.79
651,Dantur,Tuptalo,dantur.tuptalo@gmail.com,1.3
652,Domaha,Dubina,domaha.dubina@ukr.net,96.4
653,Vilena,Malyarenko,vilena.malyarenko@ukr.net,89.55
654,Yuhimiya,Koziy,yuhimiya.koziy@ukr.net,1.9
655,Lavrentiy,Andrushkiv,lavrentiy.andrushkiv@gmail.com,77.41
656,Luka,Lesik,luka.lesik@gmail.com,92.73
657,Viroslav,Macko,viroslav.macko@gmail.com,10.17
658,Zahariy,Peleh,zahariy.peleh@gmail.com,1.79
659,Agapiya,Onipko,agapiya.onipko@ukr.net,0.34
660,Adelayida,Kiyanchenko,adelayida.kiyanchenko@ukr.net,1.32
661,Nigoslav,Vahniy,nigoslav.vahniy@gmail.com,3.59
662,Yuriy,Stepanchenko,yuriy.stepanchenko@gmail.com,26.82
663,Visheslav,Golovan,visheslav.golovan@gmail.com,0.48
664,Gustava,Bratkovskiy,gustava.bratkovskiy@ukr.net,5.67
665,Stanislav,Yakobovskiy,stanislav.yakobovskiy@gmail.com,94.36
666,Petro,Vitenko,petro.vitenko@gmail.com,0.96
667,Vodotrav,Kubrak,vodotrav.kubrak@gmail.com,76.3
668,Albertina,Gurko,albertina.gurko@ukr.net,74.77
669,Mechislav,Krizhanivskiy,mechislav.krizhanivskiy@gmail.com,3.07
670,Pershik,Medvid,pershik.medvid@gmail.com,0.53
671,Nastasiya,Chayka,nastasiya.chayka@ukr.net,0.53
672,Zvenislav,Yanovskiy,zvenislav.yanovskiy@gmail.com,86.35
673,Boleslav,Krivonis,boleslav.krivonis@gmail.com,63.38
674,Ostromir,Danileyko,ostromir.danileyko@gmail.com,88.34
675,Zlatomir,Matkovskiy,zlatomir.matkovskiy@gmail.com,1.59
676,V'yacheslav,Bezushko,v'yacheslav.bezushko@gmail.com,86.91
677,Lolit,Tanchuk,lolit.tanchuk@gmail.com,90.66
678,Oleksandra,Paneyko,oleksandra.paneyko@ukr.net,0.52
679,Radko,Kovtun,radko.kovtun@gmail.com,0.82
680,Dalibor,Malanchuk,dalibor.malanchuk@gmail.com,0.72
681,Yuhimiya,Kuzmuk,yuhimiya.kuzmuk@ukr.net,0.65
682,Kiieslav,Lubenec,kiieslav.lubenec@gmail.com,0.71
683,Svarg,Gatcuk,svarg.gatcuk@gmail.com,1.07
684,Rayisa,Riznichenko,rayisa.riznichenko@ukr.net,1.36
685,Mariamna,Bilostockiy,mariamna.bilostockiy@ukr.net,3.12
686,Lyuboslav,Kulachkovskiy,lyuboslav.kulachkovskiy@gmail.com,1.36
687,Zoreglyad,Gomolyaka,zoreglyad.gomolyaka@gmail.com,3.66
688,Ivanna,Steshenko,ivanna.steshenko@ukr.net,1.09
689,Orest,Slobodyanyuk,orest.slobodyanyuk@gmail.com,68.79
690,Yavolod,Bielinskiy,yavolod.bielinskiy@gmail.com,1.18
691,Barbara,Zaporozhan,barbara.zaporozhan@ukr.net,36.1
692,Ilarion,Semenec,ilarion.semenec@gmail.com,1.06
693,Vitryan,Gasyuk,vitryan.gasyuk@gmail.com,0.93
694,Svitodar,Chudiyovich,svitodar.chudiyovich@gmail.com,0.5
695,Dominik,Yaremenko,dominik.yaremenko@gmail.com,8.76
696,Dem'yan,Peroganich,dem'yan.peroganich@gmail.com,0.93
697,Gervasiy,Sirchenko,gervasiy.sirchenko@gmail.com,0.87
698,Vernislav,Senchenko,vernislav.senchenko@gmail.com,1.61
699,Nayda,Yaroshinska,nayda.yaroshinska@ukr.net,1.06
700,Oskold,Garmatiy,oskold.garmatiy@gmail.com,1.3
701,Vernidub,Vintoniv,vernidub.vintoniv@gmail.com,0.92
702,Goriglyad,Korovickiy,goriglyad.korovickiy@gmail.com,0.42
703,Hotyan,Lemak,hotyan.lemak@gmail.com,11.39
704,Markiyan,Shumilo,markiyan.shumilo@gmail.com,71.71
705,Domna,Baran,domna.baran@ukr.net,65.03
706,Askold,Darevich,askold.darevich@gmail.com,1.5
707,Rudan,Zhezherin,rudan.zhezherin@gmail.com,84.89
708,Syuzanna,Gerciki,syuzanna.gerciki@ukr.net,0.57
709,Rogvolod,Medunicya,rogvolod.medunicya@gmail.com,24.43
710,Nadislava,Antonyak,nadislava.antonyak@ukr.net,1.14
711,Vedan,Lyulka,vedan.lyulka@gmail.com,2.12
712,Vassa,Kabalyuk,vassa.kabalyuk@ukr.net,97.31
713,Radmila,Bezpaliy,radmila.bezpaliy@ukr.net,0.88
714,Dorogochin,Kotik,dorogochin.kotik@gmail.com,76.03
715,Svitodar,Budzinovskiy,svitodar.budzinovskiy@gmail.com,2.74
716,Serafim,Marchenko,serafim.marchenko@gmail.com,3.62
717,Turbrid,Kushnir,turbrid.kushnir@gmail.com,7.71
718,Sniezka,Porivay,sniezka.porivay@ukr.net,83.87
719,Vernislav,Trofimchuk,vernislav.trofimchuk@gmail.com,2.6
720,Gorimir,Grabchenko,gorimir.grabchenko@gmail.com,0.84
721,Korneliya,Pisarevskiy,korneliya.pisarevskiy@ukr.net,2.44
722,Buymir,Bereza,buymir.bereza@gmail.com,1.99
723,Zhivorid,Belkevich,zhivorid.belkevich@gmail.com,1.07
724,Zhivoslav,Bida,zhivoslav.bida@gmail.com,1.88
725,Kazimira,Arhipchuk,kazimira.arhipchuk@ukr.net,41.58
726,Lada,Kicay,lada.kicay@ukr.net,1.16
727,Fotina,Dikiy,fotina.dikiy@ukr.net,0.84
728,Artemiziya,Dacenko,artemiziya.dacenko@ukr.net,0.85
729,Svyatovid,Priymak,svyatovid.priymak@gmail.com,16.15
730,Rosava,Bavrichenko,rosava.bavrichenko@ukr.net,1.52
731,Svitoyara,Daragan,svitoyara.daragan@ukr.net,0.31
732,Zlatodan,Chubinskiy,zlatodan.chubinskiy@gmail.com,14.66
733,Verban,Ostafiychuk,verban.ostafiychuk@gmail.com,86.72
734,Nastya,Kvit,nastya.kvit@ukr.net,0.38
735,Lyubava,Yankiv,lyubava.yankiv@ukr.net,5.32
736,Nagnibida,Petrenko,nagnibida.petrenko@gmail.com,93.67
737,Priska,Zaporozhan,priska.zaporozhan@ukr.net,1.74
738,Revun,Dupliy,revun.dupliy@gmail.com,16.81
739,Ruslan,Posikira,ruslan.posikira@gmail.com,0.81
740,Denis,Troshchinskiy,denis.troshchinskiy@gmail.com,89.82
741,Bazhan,Atroshenko,bazhan.atroshenko@gmail.com,2.02
742,Surma,Stecko,surma.stecko@gmail.com,2.3
743,Ganna,Arsenyuk,ganna.arsenyuk@ukr.net,0.4
744,Sarmat,Stebelskiy,sarmat.stebelskiy@gmail.com,9.01
745,Rostislav,Gayoviy,rostislav.gayoviy@gmail.com,1.49
746,Radomir,Vaskiv,radomir.vaskiv@gmail.com,2.16
747,Roksolana,Kantorovich,roksolana.kantorovich@ukr.net,59.42
748,Ayida,Gaydamaha,ayida.gaydamaha@ukr.net,0.9
749,Ivantoslav,Ganzha,ivantoslav.ganzha@gmail.com,1.61
750,Vir,Diminskiy,vir.diminskiy@gmail.com,3.88
751,Yarosh,Trinus,yarosh.trinus@gmail.com,0.71
752,Rusan,Aliskevich,rusan.aliskevich@gmail.com,4.58
753,Lyutomisl,Grabchenko,lyutomisl.grabchenko@gmail.com,3.1
754,Ladolyub,Svistun,ladolyub.svistun@gmail.com,0.62
755,Zoreglyad,Turchin,zoreglyad.turchin@gmail.com,0.2
756,Krasunya,Stobenskiy,krasunya.stobenskiy@ukr.net,1.14
757,Miloslava,Kolyada,miloslava.kolyada@ukr.net,13.89
758,Nika,Grebenchenko,nika.grebenchenko@ukr.net,1.1
759,Surma,Potebenko,surma.potebenko@gmail.com,0.58
760,Ella,Sheyko,ella.sheyko@ukr.net,1.39
761,Marko,Hohlov,marko.hohlov@gmail.com,3.5
762,Budislav,Dashkevich,budislav.dashkevich@gmail.com,6.97
763,Potishana,Cyupa,potishana.cyupa@ukr.net,6.54
764,Yugina,Slyusarchuk,yugina.slyusarchuk@ukr.net,2.34
765,Lyutomisl,Sivolap,lyutomisl.sivolap@gmail.com,10.67
766,Lesya,Ostroushko,lesya.ostroushko@ukr.net,0.64
767,Magdalina,Pedan,magdalina.pedan@ukr.net,2.41
768,Adriana,Kosik,adriana.kosik@ukr.net,97.22
769,Ievfrosiniya,Shtepa,ievfrosiniya.shtepa@ukr.net,0.54
770,Dragan,Filipchak,dragan.filipchak@gmail.com,0.54
771,Troyan,Gorbal,troyan.gorbal@gmail.com,1.14
772,Boleslava,Kovalenko,boleslava.kovalenko@ukr.net,2.9
773,Mstislava,Potochnyak,mstislava.potochnyak@ukr.net,1.07
774,Mechislav,Kalinenko,mechislav.kalinenko@gmail.com,2.53
775,Peremil,Kozlik,peremil.kozlik@gmail.com,0.55
776,Soncedar,Soloviy,soncedar.soloviy@gmail.com,1.01
777,Vsevolod,Popadyuk,vsevolod.popadyuk@gmail.com,3.31
778,Ostromir,Babko,ostromir.babko@gmail.com,14.19
779,Ostrozor,Isaievich,ostrozor.isaievich@gmail.com,1.11
780,Brativoy,Rop'yanik,brativoy.rop'yanik@gmail.com,0.97
781,Malunya,Stasyuk,malunya.stasyuk@ukr.net,1.53
782,Kapitolina,Karpenko,kapitolina.karpenko@ukr.net,1.52
783,Zinoviy,Avramenko,zinoviy.avramenko@gmail.com,1.39
784,Hudan,Andolenko,hudan.andolenko@gmail.com,0.67
785,Agripina,Didushickiy,agripina.didushickiy@ukr.net,9.31
786,Radomisl,Duzhiy,radomisl.duzhiy@gmail.com,28.82
787,Buymir,Hriienko,buymir.hriienko@gmail.com,88.1
788,Vitryan,Modzalevskiy,vitryan.modzalevskiy@gmail.com,33.82
789,Paraskeviya,Matla,paraskeviya.matla@ukr.net,62.79
790,Trigost,Samoylovich,trigost.samoylovich@gmail.com,1.57
791,Romana,Grib,romana.grib@ukr.net,97.89
792,Virineya,Bilous,virineya.bilous@ukr.net,0.99
793,Mayya,Yacenyuk,mayya.yacenyuk@ukr.net,0.96
794,Milan,Bencal,milan.bencal@gmail.com,1.88
795,Serafim,Chubatenko,serafim.chubatenko@gmail.com,1.66
796,Magdalina,Ushkalenko,magdalina.ushkalenko@ukr.net,2.27
797,Peremil,Grin,peremil.grin@gmail.com,27.74
798,Domorad,Balaban,domorad.balaban@gmail.com,1.05
799,Rava,Gomenyuk,rava.gomenyuk@gmail.com,2.15
800,Hristofor,Krikun,hristofor.krikun@gmail.com,2.32
801,Poleza,Turchina,poleza.turchina@ukr.net,8.98
802,Lolya,Angelovich,lolya.angelovich@ukr.net,3.97
803,Lyubanya,Kanibolockiy,lyubanya.kanibolockiy@ukr.net,1.72
804,Slavina,Yasko,slavina.yasko@ukr.net,65.91
805,Predislav,Duzhiy,predislav.duzhiy@gmail.com,12.17
806,Lyubomila,Merezhko,lyubomila.merezhko@ukr.net,1.05
807,Vlasta,Bidenko,vlasta.bidenko@ukr.net,3.61
808,Rodoslava,Shulezhko,rodoslava.shulezhko@ukr.net,97.26
